time,is_night,tree_spawn_rate,tree_health,food_spawn_rate,food_health,plant_growth_rate,dude_speed,dude_max_hunger,dude_lifespan,wraith_speed,quarry_health,building_max_health,tree_population,dude_population,food_population,plant_population,building_population
90,True,5,50,10,20,15,100,5000,10000,80,80,5000,4,2,0,1,0
520,True,5,50,10,20,15,100,5000,10000,80,80,5000,4,2,0,1,0
530,False,5,50,10,20,15,100,5000,10000,80,80,5000,4,2,0,1,0
530,False,5,50,10,20,15,100,5000,10000,80,80,5000,4,2,0,1,0
530,False,5,50,10,20,15,100,5000,10000,80,80,5000,4,2,0,1,0
560,False,5,50,10,20,15,100,5000,10000,80,80,5000,4,2,0,1,0
610,False,5,50,10,20,15,100,5000,10000,80,80,5000,4,2,0,1,0
660,False,5,50,10,20,15,100,5000,10000,80,80,5000,4,2,0,1,0
710,False,5,50,10,20,15,100,5000,10000,80,80,5000,4,2,0,1,0
860,False,5,50,10,20,15,100,5000,10000,80,80,5000,4,2,0,1,0
1110,False,5,50,10,20,15,100,5000,10000,80,80,5000,4,2,0,1,0
1310,False,5,50,10,20,15,100,5000,10000,80,80,5000,4,2,0,1,0
1560,False,5,50,10,20,15,100,5000,10000,80,80,5000,4,2,0,1,0
1610,False,5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
1660,False,5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
2610,False,5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
2660,False,5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
3060,False,5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
3460,False,5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
3560,False,5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
3610,False,5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
3660,False,5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
4060,False,5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
4210,False,5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
4260,False,5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
4360,False,5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
4410,False,5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
4610,False,5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
