time,is_night,tree_spawn_rate,tree_health,food_spawn_rate,food_health,plant_growth_rate,dude_speed,dude_max_hunger,dude_lifespan,wraith_speed,quarry_health,building_max_health,tree_population,dude_population,food_population,plant_population,building_population
650,False,5,50,10,20,10,110,5000,10000,80,50,5000,4,2,0,1,0
750,False,5,50,10,20,10,110,5000,10000,80,50,5000,4,2,0,1,0
850,False,5,50,10,20,10,110,5000,10000,80,50,5000,4,2,0,1,0
900,False,5,50,10,20,10,110,5000,10000,80,50,5000,4,2,0,1,0
1250,False,5,50,10,20,10,110,5000,10000,80,50,5000,4,2,0,1,0
1300,False,5,50,10,20,10,110,5000,10000,80,50,5000,4,2,0,1,0
1450,False,5,50,10,20,10,110,5000,10000,80,50,5000,4,2,0,1,0
1650,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
1770,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
2200,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
2250,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
2300,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
2350,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
2400,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
2500,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
2550,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
2600,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
2700,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
2750,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
2800,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
3000,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
3050,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
3450,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
3500,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
3520,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
3800,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
3840,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
3910,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
4160,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
4260,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
4610,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
4710,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
4960,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
5060,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
5160,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
5210,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
5260,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
5310,False,5,50,10,20,10,110,5000,10000,80,50,5000,4,2,0,1,0
5460,False,5,50,10,20,10,110,5000,10000,80,50,5000,4,2,0,1,0
5610,False,5,50,10,20,10,110,5000,10000,80,50,5000,4,2,0,1,0
5710,False,5,50,10,20,10,110,5000,10000,80,50,5000,4,2,0,1,0
5760,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
5860,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
5960,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
6610,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
6660,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
6810,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
7110,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
7360,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
7460,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
7560,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
7610,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
7810,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
7960,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,0,1,0
8310,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
8710,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
8810,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
8860,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
9660,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
9710,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
9760,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
9960,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
10060,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
10110,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
10560,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
10660,False,5,50,10,20,10,110,5000,10000,80,50,5000,2,2,0,1,0
10860,False,5,50,10,20,10,110,5000,10000,80,50,5000,4,2,1,0,0
11110,False,5,50,10,20,10,110,5000,10000,80,50,5000,4,2,1,0,0
11310,False,5,50,10,20,10,110,5000,10000,80,50,5000,4,2,1,0,0
11360,False,5,50,10,20,10,110,5000,10000,80,50,5000,4,2,1,0,0
11410,False,5,50,10,20,10,110,5000,10000,80,50,5000,4,2,1,0,0
11560,False,5,50,10,20,10,110,5000,10000,80,50,5000,4,2,1,0,0
11710,False,5,50,10,20,10,110,5000,10000,80,50,5000,4,2,1,0,0
11910,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,1,0,0
12260,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,1,0,0
12410,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,1,0,0
12710,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,1,0,0
12760,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,1,0,0
12800,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,1,0,0
12860,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,1,0,0
13410,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,1,0,0
13461,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,1,0,0
13510,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,1,0,0
13710,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,1,0,0
13810,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,1,0,0
13860,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,1,0,0
14650,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,1,0,0
18900,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,1,0,0
19100,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,1,0,0
19250,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,1,0,0
19350,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,1,0,0
19450,False,5,50,10,20,10,110,5000,10000,80,50,5000,3,2,1,0,0
